/gfxwj/20240111/35f8a00cee59487696bb4c2679885cb6.html	上海市住房和城乡建设管理委员会关于印发《上海市工程建设工法管理办法》的通知
/gfxwj/20240329/515ff61a630f42a9a85a95139b7733c0.html	上海市住房和城乡建设管理委员会关于印发《上海市建设工程消防设计审查验收管理办法》的通知
/gfxwj/20231123/836f4c742b704de6af7aa51c677f00be.html	上海市住房和城乡建设管理委员会领导干部应知应会党内法规和法律法规清单
/gfxwj/20231025/998d7df00f844a74960481801bab7ed0.html	上海市住房和城乡建设管理委员会关于印发《上海市建筑施工企业安全生产许可证告知承诺电子化审批实施细则》的通知
/gfxwj/20231025/67f997ac4c194aacb57cb6b4b42fde84.html	上海市住房和城乡建设管理委员会关于印发《上海市施工作业保护燃气管道管理规定》的通知
/gfxwj/20231025/7d9f5127009d4b9bb65540b2b4480332.html	上海市住房和城乡建设管理委员会关于印发《上海市建设工程危险性较大的分部分项工程安全管理实施细则》的通知
/gfxwj/20230927/244ddb2fc76e4ab5b3abfbe4adb58633.html	上海市住房和城乡建设管理委员会关于印发《上海市建设工程质量风险管理机构管理规定》的通知
/gfxwj/20231025/b6e6d1bc29fb4412966794c8871be8cc.html	关于印发《上海市海绵城市规划建设管理办法》的通知
/gfxwj/20231025/1444c1365e9240d58e3fab27e57ab111.html	关于印发《关于推进本市绿色生态城区建设的指导意见》的通知
/gfxwj/20230705/933f35c53d5148fcb72024554620987e.html	关于印发《上海市建筑施工企业主要负责人、项目负责人和专职安全生产管理人员安全生产考核发证管理办法》的通知
/gfxwj/20230505/da117f03442d4751977492c7aa5062b9.html	上海市住房和城乡建设管理委员会关于印发《上海市建筑工程施工许可管理规定》的通知
/gfxwj/20230505/af1fbdf5c650455b9cc051455e82f114.html	上海市住房和城乡建设管理委员会关于印发《上海市建设工程施工项目经理和总监理工程师质量安全违法违规行为记分管理办法》的通知
/gfxwj/20230505/ad505dd3727c4a3c86521fcc560a21de.html	上海市住房和城乡建设管理委员会关于印发《上海市建设工程生产安全事故管理规定》的通知
/gfxwj/20230328/b46a7c7e2328462ea89a55cde68c0932.html	上海市住房和城乡建设管理委员会关于印发《上海市住房和城乡建设领域轻微违法行为不予行政处罚清单（第一批）》的通知
/gfxwj/20230328/004855a61f5b4ec1920d1c75013b7e3c.html	上海市住房和城乡建设管理委员会关于进一步完善本市建筑工程拖欠农民工工资管理工作的通知
/gfxwj/20260407/6ec441a8c774415da7b9076487ffdaa4.html	上海市住房和城乡建设管理委员会关于印发《上海市装配式混凝土建筑工程质量管理规定》的通知
/gfxwj/20260407/583b7bc70ecc405c92d73757e057cec3.html	上海市住房和城乡建设管理委员会关于印发《建设工程施工现场关键岗位人员到岗履职人脸识别考勤管理办法》的通知
/gfxwj/20221114/c6da024394774d81acbdf23301e5d471.html	关于延长《上海市建设工程安全生产事故行业调查办法（试行）》有效期的通知
/gfxwj/20221114/6935ea5db20c45d4a8ad3d062de246d2.html	上海市住房和城乡建设管理委员会关于印发《上海市建筑施工安全生产标准化考评实施细则》的通知
